grid_id,density,district,lon,lat,index_right
83469,8,臺北市萬華區,121.48804127393167,25.033257586774493,330.0
83470,5,臺北市萬華區,121.48804484568463,25.03416038805154,330.0
83471,4,臺北市萬華區,121.48804841761036,25.03506318921844,330.0
83472,2,臺北市萬華區,121.4880519897089,25.035965990275187,330.0
83473,1,臺北市萬華區,121.48805556198023,25.0368687912218,330.0
83483,1,新北市三重區,121.48809129419868,25.04589679462901,301.0
83484,1,新北市三重區,121.48809486837118,25.046799594363783,301.0
83485,2,新北市三重區,121.48809844271655,25.047702393988374,301.0
83486,4,新北市三重區,121.48810201723475,25.04860519350278,301.0
83487,5,新北市三重區,121.48810559192587,25.049507992906985,301.0
83488,5,新北市三重區,121.48810916678985,25.05041079220101,301.0
83489,7,新北市三重區,121.48811274182673,25.051313591384837,301.0
83490,6,新北市三重區,121.48811631703649,25.052216390458472,301.0
83491,5,新北市三重區,121.48811989241912,25.05311918942189,301.0
83492,5,新北市三重區,121.48812346797473,25.054021988275114,301.0
83493,4,新北市三重區,121.4881270437032,25.05492478701813,301.0
83494,5,新北市三重區,121.48813061960459,25.055827585650935,301.0
83495,4,新北市三重區,121.48813419567888,25.05673038417352,301.0
83496,3,新北市三重區,121.48813777192615,25.057633182585906,301.0
83497,2,新北市三重區,121.48814134834632,25.058535980888056,301.0
83498,2,新北市三重區,121.48814492493943,25.05943877907999,301.0
83499,3,新北市三重區,121.4881485017055,25.060341577161708,301.0
83500,4,新北市三重區,121.48815207864452,25.061244375133196,301.0
83501,3,新北市三重區,121.48815565575646,25.062147172994443,301.0
83502,4,新北市三重區,121.48815923304136,25.063049970745467,301.0
83503,4,新北市三重區,121.48816281049925,25.063952768386244,301.0
83504,5,新北市三重區,121.48816638813013,25.064855565916794,301.0
83505,5,新北市三重區,121.48816996593393,25.065758363337103,301.0
83506,5,新北市三重區,121.48817354391076,25.06666116064716,301.0
83507,3,新北市三重區,121.48817712206058,25.06756395784697,301.0
83508,5,新北市三重區,121.48818070038335,25.068466754936534,301.0
83509,4,新北市三重區,121.48818427887913,25.069369551915837,301.0
83510,7,新北市三重區,121.48818785754793,25.070272348784894,301.0
83511,8,新北市三重區,121.48819143638973,25.071175145543684,301.0
83512,9,新北市三重區,121.48819501540457,25.07207794219221,301.0
83513,9,新北市三重區,121.48819859459243,25.072980738730482,301.0
83514,8,新北市三重區,121.4882021739533,25.07388353515847,301.0
83515,8,新北市三重區,121.48820575348721,25.074786331476208,301.0
83516,8,新北市三重區,121.48820933319412,25.07568912768365,301.0
83517,8,新北市三重區,121.48821291307412,25.07659192378083,301.0
83518,7,新北市三重區,121.48821649312718,25.077494719767724,301.0
83519,6,新北市三重區,121.48822007335326,25.078397515644344,301.0
83520,7,新北市三重區,121.4882236537524,25.079300311410666,301.0
83521,5,新北市三重區,121.48822723432461,25.080203107066712,301.0
83522,5,新北市三重區,121.4882308150699,25.081105902612467,301.0
83523,6,新北市三重區,121.48823439598826,25.082008698047918,301.0
83524,6,新北市三重區,121.48823797707969,25.08291149337307,301.0
83525,6,新北市三重區,121.48824155834424,25.08381428858793,301.0
83526,7,新北市三重區,121.4882451397819,25.084717083692492,301.0
83527,7,新北市三重區,121.48824872139258,25.08561987868674,301.0
83528,6,新北市三重區,121.48825230317642,25.08652267357068,301.0
83529,6,新北市三重區,121.48825588513336,25.08742546834431,301.0
83530,5,新北市三重區,121.4882594672634,25.08832826300763,301.0
83531,4,新北市三重區,121.4882630495666,25.08923105756062,301.0
83532,4,新北市三重區,121.4882666320429,25.0901338520033,301.0
83533,3,新北市三重區,121.48827021469232,25.091036646335663,301.0
83534,2,新北市三重區,121.48827379751489,25.09193944055769,301.0
83535,2,新北市蘆洲區,121.48827738051061,25.092842234669394,209.0
83536,1,新北市蘆洲區,121.4882809636795,25.093745028670764,209.0
83543,1,臺北市士林區,121.48830605071016,25.10006458359083,335.0
83544,1,臺北市士林區,121.4883096352644,25.100967376709445,335.0
83545,1,臺北市士林區,121.48831321999187,25.101870169717696,335.0
83546,1,臺北市士林區,121.48831680489255,25.10277296261559,335.0
83547,1,臺北市士林區,121.48832038996642,25.103675755403124,335.0
83548,1,臺北市士林區,121.4883239752135,25.104578548080294,335.0
83549,1,臺北市士林區,121.48832756063379,25.105481340647085,335.0
83555,1,臺北市士林區,121.48834907679361,25.110898093729936,335.0
83556,1,臺北市士林區,121.48835266342661,25.111800885524072,335.0
83557,1,臺北市士林區,121.48835625023291,25.112703677207808,335.0
83558,1,臺北市士林區,121.48835983721246,25.11360646878115,335.0
83559,1,臺北市士林區,121.48836342436526,25.114509260244095,335.0
83560,1,臺北市士林區,121.48836701169137,25.11541205159664,335.0
83582,3,臺北市北投區,121.4884459767175,25.135273433415275,336.0
83583,3,臺北市北投區,121.48844956803067,25.136176222227792,336.0
83584,5,臺北市北投區,121.48845315951722,25.137079010929842,336.0
83585,5,臺北市北投區,121.48845675117721,25.13798179952142,336.0
83586,5,臺北市北投區,121.48846034301062,25.138884588002522,336.0
83587,5,臺北市北投區,121.48846393501745,25.13978737637315,336.0
83588,3,臺北市北投區,121.48846752719774,25.140690164633284,336.0
83589,3,臺北市北投區,121.48847111955145,25.14159295278294,336.0
83590,3,臺北市北投區,121.48847471207861,25.142495740822106,336.0
83591,1,臺北市北投區,121.48847830477928,25.143398528750783,336.0
83592,1,臺北市北投區,121.48848189765334,25.144301316568967,336.0
83593,1,臺北市北投區,121.4884854907009,25.14520410427665,336.0
83857,1,新北市新店區,121.48867872691466,24.94387647145325,207.0
83858,1,新北市新店區,121.48868228880562,24.944779283486938,207.0
83859,1,新北市新店區,121.4886858508692,24.94568209541076,207.0
83860,1,新北市新店區,121.48868941310538,24.946584907224732,207.0
83861,1,新北市新店區,121.48869297551414,24.947487718928837,207.0
83862,1,新北市新店區,121.4886965380955,24.948390530523078,207.0
83863,2,新北市新店區,121.48870010084948,24.949293342007444,207.0
83864,2,新北市新店區,121.4887036637761,24.95019615338195,207.0
83865,2,新北市新店區,121.48870722687533,24.95109896464657,207.0
83866,2,新北市新店區,121.48871079014718,24.95200177580132,207.0
83867,2,新北市新店區,121.48871435359167,24.952904586846184,207.0
83868,2,新北市新店區,121.48871791720883,24.953807397781162,207.0
83869,1,新北市新店區,121.48872148099859,24.95471020860626,207.0
83904,1,新北市中和區,121.48884632245127,24.986308518233518,294.0
83905,2,新北市中和區,121.48884989245998,24.987211325100752,294.0
83906,2,新北市中和區,121.4888534626416,24.98811413185801,294.0
83907,2,新北市中和區,121.48885703299604,24.989016938505262,294.0
83908,3,新北市中和區,121.48886060352335,24.989919745042517,294.0
83909,5,新北市中和區,121.48886417422352,24.990822551469773,294.0
83910,5,新北市中和區,121.48886774509657,24.991725357787008,294.0
83911,4,新北市中和區,121.48887131614246,24.99262816399424,294.0
83912,4,新北市中和區,121.4888748873613,24.993530970091474,294.0
83913,4,新北市中和區,121.488878458753,24.994433776078683,294.0
83914,3,新北市中和區,121.48888203031757,24.995336581955872,294.0
83915,5,新北市中和區,121.48888560205508,24.996239387723048,294.0
83916,3,新北市中和區,121.48888917396549,24.9971421933802,294.0
83917,3,新北市中和區,121.48889274604879,24.998044998927323,294.0
83918,3,新北市中和區,121.48889631830502,24.998947804364413,294.0
83919,4,新北市中和區,121.48889989073417,24.99985060969148,294.0
83920,4,新北市中和區,121.48890346333629,25.000753414908505,294.0
83921,4,新北市中和區,121.48890703611127,25.001656220015498,294.0
83922,3,新北市中和區,121.48891060905923,25.002559025012445,294.0
83923,5,新北市中和區,121.48891418218014,25.00346182989935,294.0
83924,5,新北市中和區,121.48891775547399,25.004364634676215,294.0
83925,4,新北市中和區,121.48892132894079,25.005267439343026,294.0
83926,5,新北市中和區,121.48892490258056,25.00617024389978,294.0
83927,5,新北市中和區,121.48892847639331,25.007073048346484,294.0
83928,5,新北市中和區,121.488932050379,25.007975852683124,294.0
83929,6,新北市中和區,121.48893562453769,25.008878656909708,294.0
83930,4,新北市中和區,121.48893919886935,25.009781461026225,294.0
83931,4,新北市中和區,121.488942773374,25.010684265032683,294.0
83932,5,新北市中和區,121.48894634805168,25.011587068929067,294.0
83933,5,新北市中和區,121.48894992290235,25.01248987271538,294.0
83934,2,新北市中和區,121.488953497926,25.013392676391618,294.0
83935,2,新北市中和區,121.48895707312268,25.014295479957774,294.0
83940,1,新北市板橋區,121.48897495170138,25.01880949613728,297.0
83941,1,新北市板橋區,121.48897852793624,25.019712299042908,297.0
83942,1,臺北市萬華區,121.48898210434413,25.020615101838434,330.0
83943,1,新北市板橋區,121.48898568092511,25.021517904523858,297.0
83947,2,臺北市萬華區,121.48899998897964,25.02512911416449,330.0
83948,3,臺北市萬華區,121.48900356642595,25.026031916299363,330.0
83949,5,臺北市萬華區,121.48900714404537,25.026934718324114,330.0
83950,6,臺北市萬華區,121.48901072183787,25.027837520238744,330.0
83951,8,臺北市萬華區,121.48901429980349,25.02874032204326,330.0
83952,9,臺北市萬華區,121.48901787794222,25.02964312373764,330.0
83953,9,臺北市萬華區,121.48902145625404,25.03054592532188,330.0
83954,10,臺北市萬華區,121.48902503473894,25.03144872679601,330.0
83955,8,臺北市萬華區,121.48902861339704,25.032351528159985,330.0
83956,8,臺北市萬華區,121.48903219222822,25.033254329413822,330.0
83957,8,臺北市萬華區,121.48903577123255,25.034157130557528,330.0
83958,5,臺北市萬華區,121.48903935041004,25.035059931591082,330.0
83959,5,臺北市萬華區,121.48904292976063,25.035962732514477,330.0
83960,3,臺北市萬華區,121.48904650928436,25.036865533327738,330.0
83961,2,臺北市萬華區,121.4890500889813,25.037768334030837,330.0
83971,1,新北市三重區,121.48908589547524,25.046796335002746,301.0
83972,1,新北市三重區,121.48908947707724,25.047699134493953,301.0
83973,3,新北市三重區,121.48909305885243,25.048601933874977,301.0
83974,4,新北市三重區,121.48909664080088,25.049504733145824,301.0
83975,4,新北市三重區,121.48910022292254,25.05040753230646,301.0
83976,4,新北市三重區,121.48910380521748,25.05131033135691,301.0
83977,5,新北市三重區,121.48910738768562,25.05221313029715,301.0
83978,6,新北市三重區,121.48911097032703,25.053115929127188,301.0
83979,4,新北市三重區,121.4891145531417,25.054018727847026,301.0
83980,3,新北市三重區,121.48911813612966,25.05492152645666,301.0
83981,5,新北市三重區,121.48912171929082,25.055824324956067,301.0
83982,5,新北市三重區,121.48912530262528,25.05672712334527,301.0
83983,4,新北市三重區,121.48912888613305,25.057629921624248,301.0
83984,3,新北市三重區,121.4891324698141,25.05853271979301,301.0
83985,5,新北市三重區,121.48913605366839,25.059435517851554,301.0
83986,5,新北市三重區,121.489139637696,25.06033831579986,301.0
83987,6,新北市三重區,121.48914322189692,25.06124111363794,301.0
83988,6,新北市三重區,121.48914680627111,25.06214391136579,301.0
83989,8,新北市三重區,121.48915039081866,25.063046708983414,301.0
83990,6,新北市三重區,121.48915397553952,25.06394950649078,301.0
83991,6,新北市三重區,121.48915756043365,25.064852303887914,301.0
83992,5,新北市三重區,121.48916114550116,25.06575510117482,301.0
83993,5,新北市三重區,121.489164730742,25.06665789835146,301.0
83994,4,新北市三重區,121.48916831615617,25.06756069541785,301.0
83995,4,新北市三重區,121.48917190174366,25.068463492374,301.0
83996,4,新北市三重區,121.48917548750454,25.06936628921988,301.0
83997,5,新北市三重區,121.48917907343876,25.070269085955516,301.0
83998,6,新北市三重區,121.4891826595463,25.071171882580884,301.0
83999,8,新北市三重區,121.48918624582726,25.072074679095987,301.0
84000,10,新北市三重區,121.4891898322816,25.07297747550083,301.0
84001,7,新北市三重區,121.48919341890928,25.073880271795396,301.0
84002,6,新北市三重區,121.48919700571037,25.0747830679797,301.0
84003,9,新北市三重區,121.48920059268485,25.075685864053714,301.0
84004,8,新北市三重區,121.48920417983268,25.076588660017457,301.0
84005,6,新北市三重區,121.48920776715397,25.07749145587092,301.0
84006,6,新北市三重區,121.48921135464862,25.078394251614093,301.0
84007,7,新北市三重區,121.48921494231672,25.079297047246985,301.0
84008,7,新北市三重區,121.4892185301582,25.080199842769577,301.0
84009,6,新北市三重區,121.48922211817312,25.081102638181886,301.0
84010,4,新北市三重區,121.48922570636145,25.082005433483893,301.0
84011,5,新北市三重區,121.48922929472324,25.082908228675603,301.0
84012,5,新北市三重區,121.48923288325848,25.083811023757015,301.0
84013,5,新北市三重區,121.48923647196715,25.084713818728122,301.0
84014,5,新北市三重區,121.48924006084924,25.08561661358891,301.0
84015,6,新北市三重區,121.48924364990482,25.086519408339406,301.0
84016,6,新北市三重區,121.48924723913385,25.087422202979578,301.0
84017,6,新北市三重區,121.48925082853636,25.088324997509428,301.0
84018,5,新北市三重區,121.48925441811234,25.089227791928973,301.0
84019,5,新北市三重區,121.48925800786178,25.09013058623819,301.0
84020,3,新北市三重區,121.48926159778472,25.091033380437075,301.0
84021,2,新北市三重區,121.48926518788113,25.09193617452565,301.0
84022,2,新北市三重區,121.48926877815106,25.09283896850388,301.0
84023,1,新北市三重區,121.48927236859448,25.093741762371774,301.0
84030,1,臺北市士林區,121.48929750655688,25.100061316357493,335.0
84031,1,臺北市士林區,121.48930109838851,25.100964109342623,335.0
84032,1,臺北市士林區,121.4893046903937,25.10186690221739,335.0
84033,1,臺北市士林區,121.48930828257241,25.10276969498179,335.0
84034,1,臺北市士林區,121.48931187492471,25.103672487635833,335.0
84035,1,臺北市士林區,121.48931546745055,25.104575280179503,335.0
84036,1,臺北市士林區,121.48931906014998,25.105478072612808,335.0
84041,1,臺北市士林區,121.48933702625091,25.10999203312364,335.0
84042,1,臺北市士林區,121.48934061999194,25.110894824894647,335.0
84043,1,臺北市士林區,121.48934421390652,25.11179761655527,335.0
84044,1,臺北市士林區,121.48934780799476,25.112700408105496,335.0
84045,1,臺北市士林區,121.48935140225659,25.11360319954533,335.0
84046,1,臺北市士林區,121.48935499669204,25.11450599087476,335.0
84047,1,臺北市士林區,121.48935859130114,25.11540878209379,335.0
84069,1,臺北市北投區,121.48943771664217,25.135270160974578,336.0
84070,3,臺北市北投區,121.4894413152464,25.13617294965353,336.0
84071,4,臺北市北投區,121.48944491402439,25.13707573822202,336.0
84072,5,臺北市北投區,121.48944851297617,25.137978526680033,336.0
84073,5,臺北市北投區,121.48945211210173,25.13888131502757,336.0
84074,4,臺北市北投區,121.48945571140108,25.13978410326463,336.0
84075,5,臺北市北投區,121.4894593108742,25.1406868913912,336.0
84076,3,臺北市北投區,121.48946291052113,25.141589679407286,336.0
84077,3,臺北市北投區,121.48946651034184,25.14249246731288,336.0
84078,1,臺北市北投區,121.48947011033641,25.14339525510798,336.0
84079,1,臺北市北投區,121.48947371050474,25.144298042792588,336.0
84080,1,臺北市北投區,121.4894773108469,25.145200830366694,336.0
84081,1,臺北市北投區,121.48948091136288,25.14610361783029,336.0
84344,1,新北市新店區,121.48966892888664,24.94387322070465,207.0
84345,1,新北市新店區,121.4896724979943,24.94477603260491,207.0
84346,1,新北市新店區,121.48967606727494,24.945678844395314,207.0
84347,1,新北市新店區,121.4896796367285,24.94658165607585,207.0
84348,1,新北市新店區,121.48968320635501,24.947484467646518,207.0
84349,1,新北市新店區,121.48968677615451,24.948387279107326,207.0
84350,2,新北市新店區,121.48969034612692,24.94929009045826,207.0
84351,1,新北市新店區,121.48969391627233,24.950192901699314,207.0
84352,2,新北市新店區,121.48969748659073,24.9510957128305,207.0
84353,2,新北市新店區,121.48970105708209,24.951998523851803,207.0
84354,1,新北市新店區,121.48970462774642,24.95290133476322,207.0
84355,1,新北市新店區,121.48970819858374,24.95380414556476,207.0
84356,1,新北市新店區,121.48971176959408,24.954706956256405,207.0
84391,1,新北市中和區,121.4898368639864,24.986305261211758,294.0
84392,2,新北市中和區,121.48984044122827,24.987208067945488,294.0
84393,3,新北市中和區,121.48984401864335,24.988110874569223,294.0
84394,4,新北市中和區,121.48984759623161,24.989013681082945,294.0
84395,4,新北市中和區,121.48985117399315,24.98991648748668,294.0
84396,4,新北市中和區,121.48985475192787,24.990819293780408,294.0
