no,area,name,address,latitude,longitude
1,鶯歌區,麥當勞鶯歌文化店-女廁,新北市鶯歌區南靖里文化路363號,24.951092,121.352289
2,三峽區,三峽區公有零售市場1F-男廁,新北市三峽區永館里民生街186號,24.934932,121.370673
3,三峽區,中油清溪加油站-男廁,新北市三峽區溪東里溪東89號,24.934785,121.401373
4,淡水區,麥當勞淡水中山店2F-男廁,新北市淡水區新義里中山北路1段105號,25.17652565,121.4424822
5,淡水區,麥當勞淡水中山店2F-女廁,新北市淡水區新義里中山北路1段105號,25.176545,121.442443
6,淡水區,淡水無極天元宮(天壇)-女廁,新北市淡水區水源里北新路3段36號,25.18657347,121.4849496
7,淡水區,中油竹圍加油站-女廁,新北市淡水區竹圍里民權路86號,25.133531,121.458896
8,淡水區,中油永秦加油站-女廁,新北市淡水區竿蓁里中正東路36號,25.165579,121.448802
9,淡水區,中油金滿益加油站-男廁,新北市淡水區竿蓁里淡金路101號,25.167126,121.459848
10,淡水區,中油金滿益加油站-女廁,新北市淡水區竿蓁里淡金路101號,25.167126,121.459848
11,淡水區,淡水福佑宮-女廁,新北市淡水區民安里中正路200號,25.17006,121.4399
12,淡水區,漁人碼頭南邊木棧道1-1F-女廁,新北市淡水區沙崙里觀海路199號,25.181395,121.416777
13,瑞芳區,九份遊客中心-無障礙廁所,新北市瑞芳區崇文里汽車路89號,25.10975,121.84347
14,汐止區,復興活動中心-男廁,新北市汐止區復興里復興路1-1號,25.06204,121.660393
15,三峽區,三峽祖師廟-男廁,新北市三峽區秀川里長福街1號,24.9338,121.370367
16,三峽區,中油三峽加油站-男廁,新北市三峽區礁溪里介壽路一段193號,24.930879,121.377854
17,三峽區,中油三鶯加油站-男廁,新北市三峽區鳶山里復興路316號,24.93892522,121.3660981
18,三峽區,滿月圓森林遊樂區-男廁,新北市三峽區有木里有木174-1號,24.82214572,121.4490724
19,淡水區,新埔加油站-女廁,新北市淡水區賢孝里淡金路496號,25.22548017,121.451996
20,淡水區,北基淡金路加油站-男廁,新北市淡水區興仁里淡金路3段446號,25.214888,121.450886
21,淡水區,北基淡金路加油站-女廁,新北市淡水區興仁里淡金路3段446號,25.214888,121.450886
22,淡水區,淡水無極天元宮停車場-女廁,新北市淡水區水源里北新路3段36號,25.18650551,121.4849174
23,淡水區,淡水區竹圍活動中心5F-男廁,新北市淡水區民生里民生路27號,25.13787,121.461566
24,淡水區,中油淡水加油站-男廁,新北市淡水區幸福里中正東路1號,25.168902,121.445415
25,淡水區,漁人碼頭北邊停車場4-4F-女廁,新北市淡水區沙崙里觀海路199號,25.181395,121.416777
26,汐止區,國泰綜合醫院汐止分院1F-男廁,新北市汐止區城中里建成路59巷2號,25.072937,121.661353
27,汐止區,汐止綜合運動場南側-女廁,新北市汐止區秀峰里忠孝東路9號,25.06523,121.65852
28,汐止區,台亞新台五一加油站-男廁,新北市汐止區復興里新台五路一段115號,25.061686,121.651309
29,鶯歌區,麥當勞鶯歌文化店-混合廁所,新北市鶯歌區南靖里文化路363號,24.951092,121.352289
30,三峽區,全國橫溪加油站-男廁,新北市三峽區溪北里介壽路3段114號,24.941448,121.39776
31,三峽區,中油長壽山加油站-男廁,新北市三峽區溪北里介壽路3段131號,24.942694,121.399517
32,淡水區,肯德基淡水中山店2F-女廁,新北市淡水區新義里中山北路1段151號,25.177477,121.443117
33,淡水區,淡水無極天元宮停車場-男廁,新北市淡水區水源里北新路3段36號,25.18642784,121.4848638
34,淡水區,淡水區竹圍活動中心5F-女廁,新北市淡水區民生里民生路27號,25.13787,121.461566
35,淡水區,淡水鄞山寺-男廁,新北市淡水區鄧公里鄧公路15號,25.168873,121.448244
36,汐止區,摩斯漢堡汐止台五店2F-男廁,新北市汐止區復興里新台五路一段115號,25.06298,121.655119
37,汐止區,摩斯漢堡汐止台五店2F-女廁,新北市汐止區復興里新台五路一段115號,25.06298,121.655119
38,汐止區,中油淳寶加油站-女廁,新北市汐止區茄苳里新台五路二段236號,25.06677,121.670229
39,汐止區,汐止茄苳圖書館2F-女廁,新北市汐止區茄苳里茄苳路225巷35號,25.06921,121.672178
40,汐止區,中油保長坑加油站-男廁,新北市汐止區保安里大同路三段186-1號,25.074321,121.674377
41,汐止區,中油伯爵加油站-無障礙廁所,新北市汐止區江北里汐萬路一段39號,25.068984,121.654686
42,汐止區,中油伯爵加油站-女廁,新北市汐止區江北里汐萬路一段39號,25.068984,121.654686
43,汐止區,汐止江北圖書館2F-男廁,新北市汐止區江北里汐萬路一段81號,25.069195,121.654915
44,汐止區,復興市民活動中心-女廁,新北市汐止區復興里復興路1-1號,25.064921,121.655813
45,汐止區,中油保長坑加油站-女廁,新北市汐止區保安里大同路三段186-1號,25.074321,121.674377
46,汐止區,北基汐科加油站-男廁,新北市汐止區文化里新台五路一段132號,25.061796,121.652938
47,汐止區,宜興東勢市民活動中心-女廁,新北市汐止區東勢里東勢街15-1號,25.040757,121.629745
48,汐止區,福安市民活動中心3F-男廁,新北市汐止區秀山里勤進路1號,25.062169,121.660323
49,汐止區,福安市民活動中心3F-女廁,新北市汐止區秀山里勤進路1號,25.062169,121.660323
50,瑞芳區,瑞芳市場東側-女廁,新北市瑞芳區龍興里明燈路三段6號,25.10762,121.80887
51,瑞芳區,瑞芳市場西側-女廁,新北市瑞芳區龍興里明燈路三段6號,25.10761,121.80894
52,汐止區,中油汐止加油站-男廁,新北市汐止區樟樹里大同路一段353號,25.06004,121.639541
53,汐止區,中油汐止加油站-女廁,新北市汐止區樟樹里大同路一段353號,25.06004,121.639541
54,汐止區,全國東湖加油站-女廁,新北市汐止區北山里康寧街5號,25.067496,121.617975
55,汐止區,康誥坑公園-女廁,新北市汐止區白雲里水源路二段88巷處,25.055861,121.656374
56,汐止區,白雲市民活動中心-混合廁所,新北市汐止區白雲里水源路二段112號、114號,25.055531,121.656782
57,汐止區,橫科市民活動中心2F-男廁,新北市汐止區橫科里橫科路117號,25.049524,121.621484
58,汐止區,麥當勞汐止中興店2F-女廁,新北市汐止區中興里中興路168-10號,25.065643,121.631843
59,汐止區,金龍市民活動中心-混合廁所,新北市汐止區金龍里湖前街31巷2弄2號,25.069375,121.631854
60,淡水區,屎礐渡頭-混合廁所,新北市淡水區民安里中正路73號,25.170028,121.439756
61,淡水區,漁人碼頭北邊停車場3-3F-女廁,新北市淡水區沙崙里觀海路199號,25.181395,121.416777
62,汐止區,禮門市民活動中心-女廁,新北市汐止區禮門里中正路287號,25.068146,121.656675
63,汐止區,台亞汐止大同加油站-女廁,新北市汐止區智慧里大同路二段37號,25.06313,121.647853
64,汐止區,國泰綜合醫院汐止分院1F-女廁,新北市汐止區城中里建成路59巷2號,25.072937,121.661353
65,汐止區,汐止綜合運動場南側-男廁,新北市汐止區秀峰里忠孝東路9號,25.06523,121.65852
66,汐止區,台亞新台五一加油站-女廁,新北市汐止區復興里新台五路一段115號,25.061686,121.651309
67,瑞芳區,中油海濱加油站-男廁,新北市瑞芳區海濱里海濱路157-2號,25.121335,121.828919
68,瑞芳區,鼻頭休息站-女廁,新北市瑞芳區鼻頭里鼻頭路245-1號,25.1240378,121.82054
69,土城區,土城五穀先帝廟1F-男廁,新北市土城區土城里和平路11號,24.973965,121.443298
70,土城區,大潤發土城店1F-男廁,新北市土城區永寧里永安街25號 ,24.96413,121.434034
71,板橋區,南雅公園活動中心-男廁,新北市板橋區華興里南雅雅南路2段1-1號,25.00293,121.454672
72,板橋區,信義公園活動中心-男廁,新北市板橋區信義里信義路150巷43之1號,24.9916,121.4573
73,板橋區,華中公園-男廁,新北市板橋區華中里僑中一街124巷底,25.012509,121.445853
74,永和區,中油永利加油站-男廁,新北市永和區永貞里永利路69號,25.004968,121.519653
75,鶯歌區,中油鶯歌加油站-女廁,新北市鶯歌區南靖里文化路152號,24.950427,121.352237
76,三峽區,歷史文物館-男廁,新北市三峽區永館里中山路18號,24.934526,121.369352
77,三峽區,中油民盛加油站-男廁,新北市三峽區大埔里中正路2段362號,24.909867,121.365635
78,三峽區,中油大埔加油站-男廁,新北市三峽區大埔里中正路2段165號,24.9149688,121.36638
79,三峽區,三峽圖書館1F-男廁,新北市三峽區介壽里永安街9巷5號,24.929758,121.376395
80,三峽區,台亞三峽加油站-男廁,新北市三峽區中正里中正路1段307號,24.924917,121.371545
81,淡水區,淡水行忠堂-男廁,新北市淡水區忠山里樁子林18號,25.20191242,121.4809585
82,三峽區,中山公園-性別友善廁所(山坡上),新北市三峽區鳶山里中山路與文化路口,24.93507626,121.3661807
83,三峽區,防災公園-男廁,新北市三峽區龍埔里國光街60號,24.938011,121.374431
84,三峽區,柑園三峽加油站-男廁,新北市三峽區溪南里介壽路1段385號,24.93409,121.387784
85,淡水區,新埔加油站-男廁,新北市淡水區賢孝里淡金路496號,25.225297,121.452352
86,淡水區,肯德基淡水中山店2F-男廁,新北市淡水區新義里中山北路1段151號,25.177477,121.443117
87,淡水區,中油永秦加油站-男廁,新北市淡水區竿蓁里中正東路36號,25.16491118,121.4502794
88,淡水區,淡水區立文化大樓5F-女廁,新北市淡水區新生里文化路65號,25.17278618,121.4379734
89,鶯歌區,中油鶯歌加油站-男廁,新北市鶯歌區南靖里文化路152號,24.950427,121.352237
90,三峽區,麥當勞三峽文化店2F-混合廁所,新北市三峽區永館里文化路72號,24.93623,121.372155
91,三峽區,鳶山簡易運動場-男廁,新北市三峽區永館里鳶峰路,24.932381,121.357282
92,三峽區,三峽白雞行修宮停車場-男廁,新北市三峽區嘉添里白雞155號,24.90511193,121.4002132
93,三峽區,大板根森林遊樂區-男廁,新北市三峽區插角里插角80號,24.870887,121.407312
94,淡水區,淡水無極天元宮(天壇)-男廁,新北市淡水區水源里北新路3段36號,25.18637929,121.4849925
95,淡水區,中油淡水加油站-女廁,新北市淡水區幸福里中正東路1號,25.16867881,121.445505
96,汐止區,汐科火車站北站-女廁,新北市汐止區大同里大同路二段182號,25.063745,121.651852
97,瑞芳區,中油瑞芳加油站-女廁,新北市瑞芳區東和里中山路200號,25.10686,121.80151
98,瑞芳區,九份市場-女廁,新北市瑞芳區崇文里九份市場,25.10843,121.84385
99,瑞芳區,金瓜石車站-女廁,新北市瑞芳區銅山里金瓜石車站,25.10849,121.8559
100,瑞芳區,中油林長加油站-男廁,新北市瑞芳區瑞濱里瑞濱路32-6號,25.1210863,121.8239597
101,瑞芳區,中油林長加油站-女廁,新北市瑞芳區瑞濱里瑞濱路32-6號,25.1210863,121.8239597
102,瑞芳區,鼻頭休息站-男廁,新北市瑞芳區鼻頭里鼻頭路245-1號,25.1240378,121.82054
103,永和區,麥當勞永和得和店2F-男廁,新北市永和區秀得里得和路405號,24.999331,121.525633
104,新莊區,麥當勞新莊民安店2F-男廁,新北市新莊區八德里民安路188巷5號 ,25.023237,121.424806
105,新莊區,新莊區公所1F-多功能廁所,新北市新莊區興漢里中正路176號,25.035834,121.450558
106,新莊區,四維市民活動中心1F-男廁,新北市新莊區南港里四維路186巷2號 ,25.02117,121.421825
107,新莊區,四維市民活動中心1F-無障礙廁所,新北市新莊區南港里四維路186巷2號 ,25.02117,121.421825
108,新莊區,中油永錡中正加油站-男廁,新北市新莊區丹鳳里中正路692之8號 ,25.028378,121.419732
109,新莊區,中油永錡中正加油站-女廁,新北市新莊區丹鳳里中正路692之8號 ,25.028378,121.419732
110,汐止區,長安市民活動中心1F-混合廁所,新北市汐止區長安里長興街一段50號,25.07833,121.669549
111,汐止區,保安市民活動中心-女廁,新北市汐止區保安里大同路三段340巷6號-1,25.071445,121.676652
112,汐止區,中油平安加油站-混合廁所,新北市汐止區保長里大同路三段575號,25.072893,121.683053
113,汐止區,汐止北峰圖書館2F-混合廁所,新北市汐止區中興里福德一路272巷5號,25.064535,121.631698
114,汐止區,仁德市民活動中心-混合廁所,新北市汐止區仁德里和平街6巷1弄1號,25.071187,121.663289
115,汐止區,自強市民活動中心1F-無障礙廁所,新北市汐止區自強里新興路54號,25.062869,121.657243
116,汐止區,文化市民活動中心1F-男廁,新北市汐止區文化里南興路83巷17號,25.05903,121.653735
117,汐止區,文化市民活動中心1F-女廁,新北市汐止區文化里南興路83巷18號,25.05903,121.653735
118,淡水區,淡水行忠堂-女廁,新北市淡水區忠山里樁子林18號,25.20189301,121.4809477
119,淡水區,中油竹圍加油站-男廁,新北市淡水區竹圍里民權路86號,25.133531,121.458896
120,淡水區,中油東來加油站-男廁,新北市淡水區學府里淡金路1段69號,25.174873,121.457654
121,淡水區,漁人碼頭北邊停車場2-2F-男廁,新北市淡水區沙崙里觀海路199號,25.181395,121.416777
122,淡水區,漁人碼頭北邊停車場4-4F-男廁,新北市淡水區沙崙里觀海路199號,25.181395,121.416777
123,淡水區,漁人碼頭北邊停車場1-1F-女廁,新北市淡水區沙崙里觀海路199號,25.181395,121.416777
124,淡水區,漁人碼頭南邊停車場木棧道2-2F-男廁,新北市淡水區沙崙里觀海路199號,25.181395,121.416777
125,淡水區,淡水紅毛城-男廁,新北市淡水區文化里中正路28巷1號,25.1747864,121.4332151
126,淡水區,淡水紅毛城-女廁,新北市淡水區文化里中正路28巷1號,25.17463104,121.4333761
127,淡水區,漁人碼頭北邊停車場1-1F-男廁,新北市淡水區沙崙里觀海路199號,25.181395,121.416777
128,淡水區,漁人碼頭北邊停車場2-2F-女廁,新北市淡水區沙崙里觀海路199號,25.181395,121.416777
129,淡水區,漁人碼頭南邊木棧道1-1F-男廁,新北市淡水區沙崙里觀海路199號,25.181395,121.416777
130,三重區,六合閱覽室2F-男廁,新北市三重區六合里自強路二段50巷22號,25.069162,121.488261
131,汐止區,禮門市民活動中心-男廁,新北市汐止區禮門里中正路287號,25.068146,121.656675
132,土城區,麥當勞土城中央店2F-混合廁所,新北市土城區員林里中央路2段159號,24.976195,121.442159
133,土城區,中油土城加油站1F-男廁,新北市土城區員仁里中央路2段280號,24.974083,121.440728
134,板橋區,捷運亞東醫院站-男廁,新北市板橋區華東里南雅南路2段17號,24.997779,121.452427
135,板橋區,板橋浮洲圖書館2F-男廁,新北市板橋區大安里大觀路二段163號,25.000443,121.445371
136,板橋區,台亞石油浮洲橋站-女廁,新北市板橋區崑崙里篤行路一段33號,24.993881,121.431818
137,板橋區,溪北公園(溪北路)-男廁,新北市板橋區堂春里篤行路二段133號,24.990449,121.431248
138,板橋區,板橋溪北圖書館2F-男廁,新北市板橋區堂春里篤行路二段133號,24.990449,121.431248
139,新莊區,中油聯新加油站-男廁,新北市新莊區丹鳳里新北大道七段120號 ,25.032305,121.417576
140,新莊區,中油聯新加油站-女廁,新北市新莊區丹鳳里新北大道七段120號 ,25.032305,121.417576
141,新莊區,聯合市民活動中心1F-女廁,新北市新莊區仁愛里自由街1號,25.047989,121.455969
142,新莊區,麥當勞新莊中山店1F-男廁,新北市新莊區雙鳳里新北大道7段792號,25.024467,121.413056
143,新莊區,麥當勞新莊中山店1F-女廁,新北市新莊區雙鳳里新北大道7段792號,25.024467,121.413056
144,新莊區,新北市立圖書館中港分館6F-男廁,新北市新莊區中華里中港路324-3號,25.045574,121.452522
145,新莊區,新莊文化藝術中心1F-女廁,新北市新莊區立基里中平路133號 ,25.04718,121.444723
146,新莊區,長青活動中心1F-女廁,新北市新莊區後德里後港一路19號,25.025949,121.424629
147,汐止區,台亞汐止大同加油站-男廁,新北市汐止區智慧里大同路二段37號,25.06313,121.647853
148,汐止區,汐止茄苳圖書館2F-男廁,新北市汐止區茄苳里茄苳路225巷35號,25.06921,121.672178
149,汐止區,茄苳市民活動中心1F-混合廁所,新北市汐止區茄苳里茄苳路225巷35號,25.06921,121.672178
150,汐止區,汐止長安圖書館3F-混合廁所,新北市汐止區長安里長興街一段50號,25.07833,121.669549
151,汐止區,保安市民活動中心-男廁,新北市汐止區保安里大同路三段340巷6號-1,25.071445,121.676652
152,汐止區,汐止江北圖書館2F-女廁,新北市汐止區江北里汐萬路一段81號,25.069195,121.654915
153,汐止區,好市多汐止店-男廁,新北市汐止區樟樹里大同路一段158號 ,25.056687,121.633329
154,汐止區,好市多汐止店-女廁,新北市汐止區樟樹里大同路一段158號 ,25.056687,121.633329
155,汐止區,興福市民活動中心-混合廁所,新北市汐止區興福里福德一路141巷52號,25.06663,121.637336
156,汐止區,麥當勞汐止大同店-混合廁所,新北市汐止區大同里大同路二段242號,25.06593,121.654357
157,汐止區,秀峰市民活動中心2F-女廁,新北市汐止區秀山里勤進路1號,25.062169,121.660323
158,汐止區,秀山市民活動中心1F-男廁,新北市汐止區秀山里勤進路1號,25.062169,121.660323
159,瑞芳區,瑞芳火車站-男廁,新北市瑞芳區龍潭里明燈路三段82號,25.1087,121.80867
160,瑞芳區,中油瑞芳加油站-男廁,新北市瑞芳區東和里中山路200號,25.10686,121.80151
161,瑞芳區,九份市場-男廁,新北市瑞芳區崇文里九份市場,25.10843,121.84385
162,瑞芳區,金瓜石車站-男廁,新北市瑞芳區銅山里金瓜石車站,25.10849,121.8559
163,淡水區,漁人碼頭南邊木棧道2-2F-女廁,新北市淡水區沙崙里觀海路199號,25.181395,121.416777
164,淡水區,竹圍里土地公廟-女廁,新北市淡水區竹圍里民族路17巷2號,25.136953,121.463531
165,汐止區,汐止火車站2F北側-男廁,新北市汐止區信望里信義路1號,25.068316,121.6617346
166,汐止區,汐止火車站2F北側-女廁,新北市汐止區信望里信義路1號,25.068316,121.6617346
167,汐止區,智興立體停車場1F-女廁,新北市汐止區復興里忠孝東路1號,25.064131,121.657032
168,汐止區,中油淳寶加油站-男廁,新北市汐止區茄苳里新台五路二段236號,25.06677,121.670229
169,汐止區,五堵火車站2F-女廁,新北市汐止區長安里長安路17號,25.077857,121.66763
170,汐止區,全國東湖加油站-男廁,新北市汐止區北山里康寧街5號,25.067496,121.617975
171,汐止區,汐止橫科圖書館3F-女廁,新北市汐止區橫科里橫科路117號,25.049524,121.621484
172,汐止區,中興市民活動中心1F-混合廁所,新北市汐止區中興里福德一路272巷5號,25.063989,121.631708
173,汐止區,厚德山光市民活動中心2F-男廁,新北市汐止區厚德里樟樹一路137巷29號,25.065959,121.6413
174,汐止區,厚德山光市民活動中心2F-女廁,新北市汐止區厚德里樟樹一路137巷30號,25.065959,121.6413
175,汐止區,自強市民活動中心1F-混合廁所,新北市汐止區自強里新興路54號,25.062869,121.657243
176,汐止區,大同活動中心-混合廁所,新北市汐止區大同里大同路二段312巷16弄35號,25.065289,121.654958
177,汐止區,秀山市民活動中心1F-女廁,新北市汐止區秀山里勤進路1號,25.062169,121.660323
178,淡水區,中油東來加油站-女廁,新北市淡水區學府里淡金路1段69號,25.174873,121.457654
179,淡水區,麥當勞淡水中正店2F-混合廁所,新北市淡水區幸福里中正東路37號,25.1683341,121.4462695
180,淡水區,淡水鄞山寺-女廁,新北市淡水區鄧公里鄧公路15號,25.168873,121.448244
181,淡水區,淡水福佑宮-男廁,新北市淡水區民安里中正路200號,25.17006,121.4399
182,淡水區,淡水區立文化大樓5F-男廁,新北市淡水區新生里文化路65號,25.17283351,121.4378701
183,淡水區,漁人碼頭北邊停車場3-3F-男廁,新北市淡水區沙崙里觀海路199號,25.181395,121.416777
184,瑞芳區,九份遊客中心-女廁,新北市瑞芳區崇文里汽車路89號,25.10975,121.84347
185,板橋區,華東公園-男廁,新北市板橋區華東里板城路28之1號旁,24.99666,121.450411
186,板橋區,崑崙公園-男廁,新北市板橋區崑崙里大觀路三段240號,24.992387,121.430972
187,板橋區,家樂福板橋店B1-男廁,新北市板橋區富貴里三民路2段31號,25.017844,121.479285
188,板橋區,家樂福板橋店B1-女廁,新北市板橋區富貴里三民路2段31號,25.017844,121.479285
189,三重區,山隆加油站-男廁,新北市三重區中興里重新路5段628號,25.044387,121.468357
190,新莊區,中油五工加油站-男廁,新北市新莊區福基里五工路60號 ,25.063008,121.458793
191,新莊區,麥當勞新莊民安店2F-女廁,新北市新莊區八德里民安路188巷5號 ,25.023237,121.424806
192,新莊區,瓊泰市民活動中心1F-多功能廁所,新北市新莊區瓊林里瓊泰路85號 ,25.029306,121.443139
193,新莊區,長青活動中心1F-無障礙廁所,新北市新莊區後德里後港一路19號,25.025949,121.424629
194,新莊區,摩斯漢堡新莊五權店1F-女廁,新北市新莊區福興里五權一路42號 ,25.065494,121.457685
195,新莊區,摩斯漢堡新莊中平店B1-男廁,新北市新莊區中平里中平路256號 ,25.049553,121.44495
196,新店區,中油大豐加油站-女廁,新北市新店區明德里北新路2段205號,24.978401,121.542169
197,新店區,家樂福新店店1F-男廁,新北市新店區寶興里中興路3段1號,24.976048,121.546727
198,新店區,公崙社區活動中心-男廁,新北市新店區公崙里安康路2段85巷17號,24.961891,121.514156
199,新店區,公崙社區活動中心-女廁,新北市新店區公崙里安康路2段85巷17號,24.961891,121.514156
200,新店區,中油車子路加油站-女廁,新北市新店區德安里安康路2段269號,24.957697,121.504118
201,汐止區,汐止長安圖書館4F-混合廁所,新北市汐止區長安里長興街一段50號,25.07833,121.669549
202,汐止區,中油平安加油站-無障礙廁所,新北市汐止區保長里大同路三段575號,25.072893,121.683053
203,汐止區,保長市民活動中心-男廁,新北市汐止區保長里保長路51巷11號,25.079086,121.673851
204,汐止區,中油汐止東湖加盟站-女廁,新北市汐止區北山里康寧街6號,25.067322,121.617738
205,汐止區,橫科市民活動中心2F-女廁,新北市汐止區橫科里橫科路117號,25.049524,121.621484
206,汐止區,麥當勞汐止中興店2F-男廁,新北市汐止區中興里中興路168-10號,25.065643,121.631843
207,汐止區,中油明湖加油站-女廁,新北市汐止區湖光里康寧街536號,25.069161,121.634792
208,汐止區,麥當勞汐止新台五店2F-女廁,新北市汐止區自強里新台五路一段162號,25.062558,121.654604
209,瑞芳區,中油海濱加油站-女廁,新北市瑞芳區海濱里海濱路157-2號,25.121335,121.828919
210,土城區,捷運永寧站1號出口B2-男廁,新北市土城區大安里中央路3段105號,24.966616,121.436192
211,板橋區,臺紙公園-男廁,新北市板橋區復興里大觀路二段28號,25.002557,121.445344
212,板橋區,活力廣場-男廁,新北市板橋區崑崙里沙崙街9號,24.993999,121.431738
213,新莊區,中油五工加油站-女廁,新北市新莊區福基里五工路60號 ,25.063008,121.458793
214,新莊區,台亞新莊化成加油站-女廁,新北市新莊區福基里新北大道2段167號,25.061014,121.464817
215,新莊區,中油大全加油站-男廁,新北市新莊區福興里五權三路2號,25.06165668,121.4511873
216,新莊區,新莊公園-男廁,新北市新莊區恆安里中正路82號,25.037772,121.457849
217,新莊區,福壽市民活動中心1F-女廁,新北市新莊區信義里昌明街1號 ,25.052213,121.457633
218,新莊區,福壽市民活動中心1F-無障礙廁所,新北市新莊區信義里昌明街1號 ,25.052213,121.457633
219,新莊區,思賢公園-男廁,新北市新莊區仁愛里自由街1號,25.047989,121.455969
220,新莊區,思賢公園-女廁,新北市新莊區仁愛里自由街1號,25.047989,121.455969
221,新莊區,牡丹心市民活動中心5F-女廁,新北市新莊區雙鳳里雙鳳路75號,25.027664,121.414928
222,新莊區,牡丹心市民活動中心5F-無障礙廁所,新北市新莊區雙鳳里雙鳳路75號,25.027664,121.414928
223,新莊區,黃愚市民活動中心1F-女廁,新北市新莊區中信里中信街74號 ,25.052451,121.448257
224,新店區,中油大豐加油站-男廁,新北市新店區明德里北新路2段205號,24.978401,121.542169
225,汐止區,智興立體停車場1F-男廁,新北市汐止區復興里忠孝東路1號,25.064131,121.657032
226,汐止區,五堵火車站2F-男廁,新北市汐止區長安里長安路17號,25.077857,121.66763
227,汐止區,拱北殿停車場-男廁,新北市汐止區拱北里汐萬路三段88號,25.094374,121.64189
228,汐止區,拱北殿停車場-女廁,新北市汐止區拱北里汐萬路三段88號,25.094374,121.64189
229,汐止區,中油汐止東湖加盟站-男廁,新北市汐止區北山里康寧街6號,25.067322,121.617738
230,汐止區,康誥坑公園-男廁,新北市汐止區白雲里水源路二段88巷處,25.05623496,121.6545832
231,汐止區,中油四海加油站-男廁,新北市汐止區橫科里大同路一段1號,25.055346,121.621056
232,汐止區,汐止橫科圖書館3F-男廁,新北市汐止區橫科里橫科路117號,25.049524,121.621484
233,新店區,碧潭東岸(渡船頭旁)-男廁,新北市新店區新店里碧潭東岸渡船頭旁,24.954375,121.536721
234,新店區,碧潭東岸(渡船頭旁)-女廁,新北市新店區新店里碧潭東岸渡船頭旁,24.954375,121.536721
235,新店區,捷運新店總站北側-男廁,新北市新店區張南里北宜路1段2號,24.957697,121.53766
236,新店區,肯德基新店光明店-男廁,新北市新店區廣明里光明街1-1號,24.959064,121.538191
237,三重區,開元公園-女廁,新北市三重區開元里開元街1號旁,25.066144,121.503124
238,三重區,龍濱公園-女廁,新北市三重區龍濱里龍門路嘉天宮前,25.07233469,121.5050662
239,三重區,三張公園-女廁,新北市三重區六合里三張街與大智街口,25.0704494,121.4895308
240,三重區,三重崇德圖書館2F-女廁,新北市三重區崇德里仁孝街62號,25.07437,121.497309
241,三重區,山隆加油站-女廁,新北市三重區中興里重新路5段628號,25.044815,121.468945
242,新莊區,中油大全加油站-無障礙廁所,新北市新莊區福興里五權三路2號,25.06167126,121.4511564
243,新莊區,鴻金寶麻吉影城4F-男廁,新北市新莊區八德里民安路188巷5號,25.023237,121.424806
244,新莊區,鴻金寶麻吉影城4F-女廁,新北市新莊區八德里民安路188巷5號,25.023237,121.424806
245,新莊區,鴻金寶夢幻廣場1F-男廁,新北市新莊區八德里民安路188巷5號,25.023237,121.424806
246,新莊區,摩斯漢堡新莊中港店2F-混合廁所,新北市新莊區中和里中港路319號 ,25.044823,121.452506
247,新莊區,新莊第一公有零售市場1F-男廁,新北市新莊區榮和里新莊路313巷,25.034137,121.453219
248,汐止區,北基汐科加油站-女廁,新北市汐止區文化里新台五路一段132號,25.061796,121.652938
249,汐止區,興福市民活動中心-無障礙廁所,新北市汐止區興福里福德一路141巷52號,25.06663,121.637336
250,汐止區,宜興東勢市民活動中心-男廁,新北市汐止區東勢里東勢街15-1號,25.040757,121.629745
251,瑞芳區,瑞芳市場西側-男廁,新北市瑞芳區龍興里明燈路三段6號,25.10761,121.80894
252,瑞芳區,中油瑞泉加油站-女廁,新北市瑞芳區傑魚里傑魚坑路1號,25.11039,121.79483
253,瑞芳區,猴硐火車站-男廁,新北市瑞芳區光復里柴寮路70號,25.08681,121.82753
254,瑞芳區,猴硐火車站-女廁,新北市瑞芳區光復里柴寮路70號,25.08681,121.82753
255,瑞芳區,九份舊道-男廁,新北市瑞芳區基山里九份舊道,25.11006,121.84512
256,新店區,社福館1F-女廁,新北市新店區大豐里民族路110號,24.976931,121.537558
257,新店區,信義活動中心-女廁,新北市新店區信義里寶慶街10-1號,24.98665026,121.543837
258,新店區,下城社區活動中心-男廁,新北市新店區下城里安康路一段281號,24.96249,121.523582
259,新店區,下城社區活動中心-女廁,新北市新店區下城里安康路一段281號,24.96249,121.523582
260,新店區,捷運新店總站北側-女廁,新北市新店區張南里北宜路1段2號,24.957697,121.53766
261,新店區,頂呱呱新店北新店-男廁,新北市新店區新生里北新路1段265號,24.966495,121.540845
262,新店區,頂呱呱新店北新店-女廁,新北市新店區新生里北新路1段265號,24.966495,121.540845
263,新店區,捷運新店區公所站-男廁,新北市新店區新德里北新路1段295號,24.967487,121.541147
264,新莊區,肯德基新莊中港店2F-女廁,新北市新莊區中和里中港路311號 ,25.044668,121.452603
265,新莊區,摩斯漢堡新莊中港店1F-女廁,新北市新莊區中和里中港路319號 ,25.044823,121.452506
266,新莊區,新莊第一公有零售市場1F-女廁,新北市新莊區榮和里新莊路313巷,25.034137,121.453219
267,新莊區,瓊泰市民活動中心1F-女廁,新北市新莊區瓊林里瓊泰路85號 ,25.029306,121.443139
268,新莊區,全國思源加油站-男廁,新北市新莊區思源里思源路68號 ,25.044597,121.460285
269,新莊區,全國思源加油站-女廁,新北市新莊區思源里思源路68號 ,25.044597,121.460285
