no,area,name,address,latitude,longitude
1291,中山區,摩斯漢堡台北中山店,"臺北市中山區中山北路二段9號1樓,9之1號1樓",25.052719,121.522933
1292,中山區,摩斯漢堡中北二店,臺北市中山區中山北路二段76號1樓,25.057146,121.522587
1293,北投區,麥當勞台北北投店,"臺北市北投區光明路218-3號1,2,3樓",25.136228,121.50433
1294,中正區,統一星巴克懷寧門市,臺北市中正區懷寧街10號2樓,25.046194,121.514113
1295,中正區,麥當勞台北館前店,臺北市中正區館前路8號1樓及地下室,25.045781,121.514889
1296,中正區,三商巧福重慶二店,臺北市中正區重慶南路一段11號1樓,25.046198,121.51342
1297,中正區,麥當勞林森二店,臺北市中正區林森南路1號,25.044419,121.523382
1298,士林區,摩斯漢堡忠誠店,臺北市士林區忠誠路一段188號1樓,25.108188,121.530115
1299,中山區,摩斯漢堡民權店,臺北市中山區民權東路三段5號1樓,25.06257,121.541173
1300,大同區,吉野家重北店,臺北市大同區重慶北路三段259號,25.071722,121.514016
1301,內湖區,爭鮮迴轉壽司康寧店,臺北市內湖區康寧路三段18號1樓,25.07248,121.607323
1302,中正區,麥當勞台北公園店,臺北市中正區公園路30號之1壹樓及30號貳樓之1,25.044451,121.5169
1303,中正區,麥當勞台北公館店,臺北市中正區羅斯福路四段76-1號1樓,25.014309,121.534551
1304,文山區,石二鍋臺北興隆分公司,臺北市文山區興隆路四段149號,24.984804,121.561646
1305,大安區,麥當勞台北新生店,臺北市大安區新生南路三段88之1.2.3號,25.018322,121.533552
1306,士林區,肯德基士林分公司,臺北市士林區文林路88號,25.087298,121.52597
1307,士林區,麥當勞陽明山店,臺北市士林區格致路58之62號1.2樓,25.137706,121.54666
1308,中正區,統一星巴克重慶門市,臺北市中正區重慶南路一段104號,25.042508,121.513072
1309,文山區,摩斯漢堡木新店,臺北市文山區木新路三段170號1樓,24.981944,121.560759
1310,中山區,麥當勞長春店,臺北市中山區長春路172號,25.05458,121.533823
1311,中山區,摩斯漢堡長春松江店,臺北市中山區長春路149之1號,25.054509,121.532839
1312,中山區,摩斯漢堡康華店,臺北市中山區松江路274號,25.059789,121.532782
1313,北投區,摩斯漢堡捷運石牌店,臺北市北投區石牌路一段174號1樓,25.114481,121.513702
1314,文山區,摩斯漢堡政大指南店,臺北市文山區指南路二段71號,24.988081,121.574911
1315,中山區,西堤牛排南京東分公司,臺北市中山區南京東路二段11號2樓,25.052435,121.527892
1316,中山區,爭鮮迴轉壽司伊通店,臺北市中山區南京東路二段174號2樓,25.051974,121.534839
1317,中山區,陶板屋台北南京東店,臺北市中山區南京東路二段178號2樓,25.052246,121.535053
1318,中山區,摩斯漢堡南東店,臺北市中山區南京東路三段116號,25.052188,121.540074
1319,萬華區,摩斯漢堡中華店,臺北市萬華區中華路一段80號,25.045365,121.508832
1320,萬華區,爭鮮迴轉壽司西門店,臺北市萬華區漢中街42號2F,25.044276,121.507287
1321,萬華區,三商巧福峨嵋分店,臺北市萬華區峨眉街19號,25.043576,121.507459
1322,萬華區,星期五餐廳西門分公司,臺北市萬華區武昌街二段 72 號2樓,25.044781,121.506343
1323,萬華區,拿坡里西園店,臺北市萬華區西園路二段244號,25.028162,121.494962
1324,萬華區,爭鮮迴轉壽司南機場店,臺北市萬華區中華路二段484巷6號1F,25.026584,121.50703
1325,萬華區,摩斯漢堡青年店,臺北市萬華區青年路42號1樓,25.025651,121.50439
1326,萬華區,吉野家西園店,臺北市萬華區西園路一段214號之2,25.035761,121.499219
1327,中山區,摩斯漢堡實踐大學店,臺北市中山區大直街59號,25.08385,121.546383
1328,中山區,摩斯漢堡北安店,臺北市中山區北安路586號,25.081459,121.548786
1329,中山區,麥當勞台北北安店,臺北市中山區北安路626號,25.083014,121.549194
1330,中山區,三商巧福伊通店,臺北市中山區伊通街41之3號,25.051196,121.534946
1331,士林區,摩斯漢堡士東店,臺北市士林區中山北路六段730號,25.11325,121.530461
1332,士林區,摩斯漢堡天母店,臺北市士林區天母北路85號,25.122109,121.526942
1333,士林區,統一星巴克忠誠門市,臺北市士林區士東路123號,25.11292,121.530848
1334,大安區,西雅圖咖啡忠孝延吉店,臺北市大安區忠孝東路四段250之1號,25.041438,121.554365
1335,大安區,陶板屋台北光復南店,臺北市大安區光復南路286號B1,25.039795,121.557391
1336,大安區,麥當勞台北光復店,臺北市大安區光復南路286號1F,25.039795,121.557391
1337,大安區,摩斯漢堡光復店,臺北市大安區光復南路552號1F,25.03475,121.557316
1338,大安區,麥當勞羅斯福店,臺北市大安區羅斯福路二段45號1F,25.027721,121.522393
1339,大安區,統一星巴克辛亥門市,臺北市大安區辛亥路二段175號,25.02183,121.541072
1340,大安區,統一星巴克興和門市,臺北市大安區復興南路二段275號,25.025602,121.543647
1341,大安區,爭鮮迴轉壽司科技店,臺北市大安區復興南路二段191號,25.026934,121.543658
1342,文山區,統一星巴克政大門市,臺北市文山區指南路二段105號,24.987847,121.575683
1343,文山區,統一星巴克木柵門市,臺北市文山區木柵路三段75號,24.988791,121.566918
1344,南港區,三商巧福南港分公司,臺北市南港區南港路三段7號,25.053988,121.592093
1345,內湖區,麥當勞台北西湖店,臺北市內湖區內湖路一段283號,25.082451,121.566038
1346,內湖區,摩斯漢堡內湖港墘店,臺北市內湖區內湖路一段637號,25.08041,121.57475
1347,內湖區,洲子美食街,臺北市內湖區瑞光路517號1F,25.079283,121.568935
1348,內湖區,肯德基內湖店,臺北市內湖區內湖路一段230號,25.082431,121.565008
1349,內湖區,頂呱呱瑞光店,臺北市內湖區瑞光路283號1F,25.075551,121.576767
1350,內湖區,摩斯漢堡亞太店,臺北市內湖區瑞湖街80號,25.072578,121.575952
1351,內湖區,統一星巴克港墘門市,臺北市內湖區瑞光路216號1F,25.075415,121.57593
1352,內湖區,統一星巴克基湖門市,臺北市內湖區基湖路25號,25.080392,121.565071
1353,內湖區,統一星巴克內湖民權門市,臺北市內湖區民權東路六段182號,25.068555,121.592899
1354,內湖區,麥當勞台北內湖店,臺北市內湖區內湖路一段741號,25.078982,121.578408
1355,內湖區,摩斯漢堡內湖文德店,臺北市內湖區文德路212號,25.07833,121.584127
1356,內湖區,拿坡里內湖店,臺北市內湖區成功路三段141號,25.079652,121.589963
1357,內湖區,三商巧福內湖門市,臺北市內湖區成功路三段175號,25.08006,121.590586
1358,內湖區,摩斯漢堡康寧店,臺北市內湖區成功路五段63號,25.074191,121.605992
1359,內湖區,統一星巴克康寧門市,臺北市內湖區康寧路三段72號,25.070265,121.611335
1360,內湖區,漢堡王成功店,臺北市內湖區成功路四段178號,25.083715,121.59379
1361,內湖區,摩斯漢堡內湖店,臺北市內湖區成功路四段202號,25.084375,121.595457
1362,大安區,摩斯漢堡金山店,臺北市大安區金山南路二段121號,25.030784,121.526792
1363,大安區,吉野家東門店,臺北市大安區金山南路二段9號,25.03405,121.52735
1364,中正區,頂呱呱公館店,臺北市中正區羅斯福路四段134號,25.012993,121.535826
1365,中正區,丹堤咖啡延平南店,臺北市中正區中華路二段75巷24號,25.033603,121.50718
1366,中山區,肯德基雙連店,臺北市中山區民生西路9號,25.057961,121.521578
1367,中山區,麥當勞民權三店,臺北市中山區民權西路68號,25.062641,121.519716
1368,大同區,拿坡里民生店,臺北市大同區民生西路83號,25.057747,121.519582
1369,大同區,摩斯漢堡雙連店,臺北市大同區民生西路77號,25.057652,121.519779
1370,北投區,拿坡里天母店,臺北市北投區天母西路109號,25.118943,121.52353
1371,中山區,統一星巴克林森門市,臺北市中山區林森北路247號1樓,25.054443,121.525698
1372,中山區,麥當勞林森三店,臺北市中山區林森北路413號1樓,25.060002,121.525762
1373,中山區,摩斯漢堡民權林森店,"臺北市中山區民權東路一段76號1,2樓",25.062646,121.525397
1374,中山區,拿坡里龍江店,臺北市中山區龍江路303號,25.06111,121.540868
1375,中正區,拿坡里南昌店,臺北市中正區南昌路一段151號,25.029481,121.518681
1376,中山區,丹堤咖啡民權行天宮店,臺北市中山區民權東路二段148號,25.062199,121.534195
1377,中山區,統一星巴克龍權門市,臺北市中山區民權東路三段22號1樓,25.06216,121.540375
1378,中山區,統一星巴克民權門市,臺北市中山區民權東路三段88號,25.061985,121.54398
1379,信義區,摩斯漢堡北醫吳興店,臺北市信義區吳興街243號,25.027517,121.563549
1380,信義區,摩斯漢堡信義莊敬店,臺北市信義區莊敬路469號,25.026992,121.567905
1381,中正區,統一星巴克南海門市,臺北市中正區南海路20號,25.032533,121.517029
1382,大同區,摩斯漢堡重慶店,臺北市大同區重慶北路三段271號,25.072597,121.514089
1383,北投區,頂呱呱光明店,臺北市北投區光明路218-2號1樓,25.136233,121.504261
1384,北投區,統一星巴克光明門市,臺北市北投區光明路218-4號,25.136233,121.50439
1385,北投區,摩斯漢堡北投光明店,臺北市北投區光明路212號,25.136135,121.503961
1386,大安區,摩斯漢堡信義通化店,臺北市大安區信義路四段304號1樓,25.032964,121.554784
1387,中正區,吉野家忠孝東路店,臺北市中正區忠孝東路一段174號,25.043907,121.526363
1388,中正區,摩斯漢堡善導寺店,臺北市中正區忠孝東路一段178號,25.043945,121.526341
1389,中山區,西雅圖咖啡榮星分公司,臺北市中山區民權東路三段3號1樓,25.062626,121.541083
1390,中山區,三商巧福民權二分公司,臺北市中山區民權東路三段11號1樓,25.062607,121.541362
1391,中山區,麥當勞台北民權二店,臺北市中山區民權東路二段43號1-2樓,25.06284,121.53044
1392,松山區,摩斯漢堡民生二店,臺北市松山區民生東路五段184號1~2樓,25.058194,121.563785
1393,中正區,西堤牛排重慶南分公司,臺北市中正區重慶南路一段121號至129號2樓,25.041988,121.513329
1394,松山區,統一星巴克北寧門市,臺北市松山區南京東路四段56號1F,25.051522,121.55373
1395,南港區,頂呱呱昆陽店,臺北市南港區忠孝東路六段392號,25.049865,121.592324
1396,信義區,摩斯漢堡松山店,臺北市信義區忠孝東路五段629號,25.041904,121.579278
1397,中正區,摩斯漢堡重慶南路店,臺北市中正區重慶南路一段125號至127號1樓,25.042109,121.513341
1398,士林區,我家牛排天母店,臺北市士林區天母西路13巷13號,25.120244,121.527286
1399,中正區,三商巧福延平店,臺北市中正區延平南路187之1號,25.03403,121.507566
1400,中正區,統一星巴克忠新門市,臺北市中正區忠孝東路二段134巷2號,25.042022,121.531811
1401,大安區,西雅圖咖啡台大店,臺北市大安區新生南路三段88號,25.018826,121.533337
1402,大安區,統一星巴克羅斯福路門市,臺北市大安區羅斯福路三段301號1F,25.017893,121.531813
1403,大安區,摩斯漢堡羅斯福路店,臺北市大安區羅斯福路三段233號1F,25.019895,121.529796
1404,大安區,爭鮮迴轉壽司古亭店,臺北市大安區羅斯福路二段73號1F,25.029539,121.521256
1405,北投區,統一星巴克石牌門市,臺北市北投區石牌路二段74號,25.117252,121.514025
1406,北投區,吉野家石牌店,臺北市北投區石牌路二段79號,25.117252,121.514025
1407,松山區,拿坡里八德店,臺北市松山區八德路三段112號,25.048106,121.553764
1408,松山區,統一星巴克台視門市,臺北市松山區八德路三段10之1號,25.048144,121.55046
1409,松山區,摩斯漢堡八德店,臺北市松山區八德路三段123號,25.0483,121.55443
1410,松山區,統一星巴克敦化門市,臺北市松山區敦化北路147號1樓,25.053898,121.54958
1411,松山區,摩斯漢堡敦北店,臺北市松山區敦化北路155巷1號1樓,25.054248,121.549687
1412,松山區,三商巧福敦北店,臺北市松山區敦化北路199巷2弄7號,25.055512,121.550052
1413,松山區,麥當勞台北民生店,臺北市松山區民生東路三段135號,25.058019,121.548378
1414,中正區,統一星巴克杭州門市,臺北市中正區信義路二段1之1號,25.03564,121.524557
1415,中正區,漢堡王光華店,臺北市中正區八德路一段31號,25.044179,121.531384
1416,松山區,王品台塑牛排南京東分公司,臺北市松山區南京東路四段169號,25.051818,121.556232
1417,松山區,摩斯漢堡民生店,臺北市松山區民生東路四段114號1樓,25.058564,121.555631
1418,松山區,摩斯漢堡西華店,臺北市松山區民生東路三段113巷7弄1號,25.05868,121.546426
1419,松山區,摩斯漢堡吉祥店,臺北市松山區吉祥路59號,25.050666,121.562641
1420,松山區,麥當勞台北南京影城店,臺北市松山區南京東路五段162號,25.051255,121.563077
1421,松山區,肯德基南京東2餐廳,臺北市松山區南京東路五段164號,25.051274,121.563227
1422,內湖區,摩斯漢堡東湖店,臺北市內湖區東湖路110號,25.068282,121.615648
1423,信義區,統一星巴克永春門市,臺北市信義區忠孝東路五段299號1樓,25.041224,121.573717
1424,士林區,SUBWAY天母東路門市,臺北市士林區天母東路31號,25.118301,121.53196
1425,大安區,摩斯漢堡新生店,"臺北市大安區新生南路一段161之1,9號1樓",25.03449,121.533077
1426,中正區,摩斯漢堡忠孝二店,臺北市中正區忠孝東路二段132號1樓,25.042442,121.531803
1427,士林區,士林11號,臺北市士林區中山北路五段280巷14弄5號邊（面對復興廣播電台左邊巷子進入）,25.08707,121.528224
1428,士林區,士林1號,臺北市士林區大東路165號士林國小對面,25.093267,121.525154
1429,大同區,大同4號,臺北市大同區南京西路282巷6號旁（圓環邊和旺凱悅大樓邊進入）,25.053337,121.514684
1430,大同區,大同8號,臺北市大同區民族西路169巷40號對面（重慶北路3段205巷40號進入）,25.069915,121.515838
1431,大同區,大同9號,臺北市大同區重慶北路三段236巷20-1號旁,25.070473,121.512788
1432,大安區,大安1號,臺北市大安區四維路6巷2號對面,25.03706,121.548033
1433,大安區,大安23號,臺北市大安區基隆路三段155巷182弄坡上(150弄臨44號右後方）,25.01355,121.548401
1434,大安區,大安2號,臺北市大安區瑞安街208巷47弄39號慈湄宮旁,25.030005,121.541707
1435,大安區,大安6號,臺北市大安區臨江街102之5號旁巷內,25.029931,121.555036
1436,大安區,大安7號,臺北市大安區臨江街106之2號市場內,25.029983,121.554785
1437,大安區,大安8號,臺北市大安區臨江街112巷旁市場內,25.029933,121.555257
1438,大安區,大安花市3號,臺北市大安區仁愛路與建國南路口高架橋下,25.037046,121.53806
1439,中山區,中山14號,臺北市中山區中山北路三段圓山派出所高架橋下（中山北路3段往大直慢車道高架橋下）,25.068485,121.522729
1440,中山區,中山23號,臺北市中山區北安路729巷附近往自強遂道機慢車道旁登山步道入口左側進入60公尺,25.086345,121.55055
1441,中山區,中山8號,臺北市中山區北安路805巷6號劍潭古寺旁,25.086312,121.555828
1442,中山區,中山9號,臺北市中山區龍江路179巷15之5號旁,25.055237,121.541511
1443,中山區,中山公園1號,臺北市中山區中山北路四段圓山早覺會圓通巖旁,25.081534,121.529049
1444,中山區,中山公園2號,臺北市中山區中山北路四段圓山早覺會71巷2弄5號圖書室旁,25.080835,121.52656
1445,中山區,中山公園3號,臺北市中山區中山北路四段圓山早覺會土地公廟旁,25.081976,121.527912
1446,中山區,中山公園4號,臺北市中山區中山北路四段圓山早覺會萬壽園旁,25.084326,121.528424
1447,中正區,中正11號,臺北市中正區和平西路二段52巷7弄12號旁,25.028084,121.512362
1448,中正區,中正12號,臺北市中正區晉江街34號長慶廟旁,25.025057,121.521855
1449,中正區,中正13號,臺北市中正區廣州街4巷5弄底,25.033983,121.50963
1450,大安區,中正16號,臺北市大安區羅斯福路四段119巷66弄1號旁,25.00922,121.539366
1451,中正區,中正4號,臺北市中正區中華路二段467巷46號旁,25.026034,121.511004
1452,中正區,中正6號,臺北市中正區廈門街123巷69之3號旁,25.023023,121.519713
1453,中正區,中正7號,臺北市中正區寧波西街173號旁,25.026826,121.510811
1454,內湖區,內湖12號,臺北市內湖區成功路三段174巷33弄16號旁湖光市場內,25.081707,121.590851
1455,內湖區,內湖公園1號,臺北市內湖區成功路五段大湖公園康寧托兒所旁,25.078151,121.606483
1456,文山區,文山4號,臺北市文山區萬慶街124號邊祖師廟內,24.994949,121.536905
1457,文山區,文山6號,臺北市文山區仙跡廟左邊(景興街153巷進入),24.992444,121.547822
1458,文山區,文山9號,臺北市文山區保儀路76號旁(集應廟廣場),24.987286,121.568541
1459,文山區,文山公園3號,臺北市文山區指南路三段(山上)草湳橋左側,24.970417,121.605615
1460,文山區,文山11號,臺北市文山區木柵路5段159巷151號 (福德坑環保復育公園第一停車場內),25.0075,121.591642
1461,北投區,北投13號,臺北市北投區青天宮前(復興三路526號對面),25.160067,121.500605
1462,北投區,北投15號,臺北市北投區秀山路85巷72號貴子坑水土保持園區旁登山步道上650公尺處,25.153424,121.494041
1463,北投區,北投1號,臺北市北投區竹子湖16號邊竹子湖派出所旁登山步道口,25.167304,121.540234
1464,北投區,北投3號,臺北市北投區光明路131巷25號邊(七虎新村籃球場旁),25.134397,121.501083
1465,松山區,松山1號,臺北市松山區八德路3段99巷12-11號對面,25.049222,121.553986
1466,信義區,信義10號,臺北市信義區永吉路468巷36弄15之1號邊,25.044552,121.578591
1467,信義區,信義12號,臺北市信義區虎林街104巷78號對面,25.042798,121.573954
1468,信義區,信義13號,臺北市信義區虎林街104巷185號對面(192號旁邊),25.042798,121.572854
1469,信義區,信義14號,臺北市信義區永吉路180巷54弄20號對面巷子進入,25.0439,121.570985
1470,信義區,信義1號,臺北市信義區吳興街583巷1弄28號邊,25.022681,121.569751
1471,信義區,信義23號,臺北市信義區信義路五段150巷56之34號後方山上,25.025609,121.572326
1472,信義區,信義24號,臺北市信義區和平東路三段627巷67弄4號旁,25.016317,121.560185
1473,信義區,信義2號,臺北市信義區松山路664-10號(天寶宮)旁在松隆超市往前左邊巷子,25.028,121.578989
1474,信義區,信義5號,臺北市信義區基隆路一段49號左邊,25.047479,121.568541
1475,信義區,信義6號,臺北市信義區永吉路180巷41弄10號對面,25.044277,121.571729
1476,信義區,信義7號,臺北市信義區松山路181巷1號前,25.045971,121.578085
1477,信義區,信義8號,臺北市信義區松山路184巷4號前,25.04606,121.577451
1478,信義區,信義公園2號,臺北市信義區福德街221巷26-3號龍山洞旁（奉天宮）,25.036345,121.584404
1479,信義區,信義公園3號,臺北市信義區福德街251巷後山榴公國中旁往山上第二抽水站旁（慈惠堂後山虎山）,25.03163,121.590931
1480,信義區,信義公園5號,臺北市信義區福德街251巷慈惠堂後山福壽園上,25.029441,121.590491
1481,信義區,信義公園6號,臺北市信義區象山市立療養院後山永春亭,25.027319,121.57467
1482,信義區,信義公園7號,臺北市信義區松山路677-11號,25.026067,121.582268
1483,信義區,信義公園8號,臺北市信義區象山逸賢亭旁,25.026467,121.576028
1484,南港區,南港11號,臺北市南港區南港路二段240號右側新福宮前左側,25.054299,121.597149
1485,南港區,南港12號,臺北市南港區南深路2號(面對福德宮邊左側),25.038782,121.621667
1486,南港區,南港1號,臺北市南港區研究院路3段20巷口凌雲新村,25.034678,121.615446
1487,南港區,南港2號,臺北市南港區研究院路二段130號斜對面胡適公園右側,25.038725,121.616179
1488,南港區,南港7號,臺北市南港區市民大道8段588巷8號旁詹厝,25.053959,121.614866
1489,萬華區,萬華16號,臺北市萬華區環河南路一段286號邊,25.041313,121.499454
1490,萬華區,萬華1號,臺北市萬華區莒光路183巷9弄18號旁,25.030978,121.502545
1491,萬華區,萬華22號,臺北市萬華區雙和街31巷7弄6號旁,25.027446,121.502172
1492,萬華區,萬華3號,臺北市萬華區武成街70巷21號旁,25.019703,121.494998
1493,萬華區,萬華4號,臺北市萬華區武成街104巷25弄底,25.020434,121.494499
1494,萬華區,萬華5號,臺北市萬華區武成街149號對面巷底(108巷25號),25.020084,121.493998
1495,萬華區,萬華9號,臺北市萬華區東園街85巷4弄3號之1旁,25.025768,121.496864
1496,文山區,文山12號,臺北市文山區木柵路5段159巷151號 (福德坑環保復育公園靈古樓涼亭旁),25.011721,121.593905
1497,文山區,文山13號,臺北市文山區萬壽路85號旁,24.981335,121.585406
1498,北投區,北投16號,臺北市北投區竹子湖路33號旁,25.172912,121.533323
1499,內湖區,內湖16號,臺北市內湖區碧山路24號(碧山巖停車場),25.098133,121.58787
1500,士林區,聯合醫院陽明院區　　　　,臺北市士林區雨聲街105號,25.105287,121.53175
1501,大同區,聯合醫院中興院區,臺北市大同區鄭州路145號,25.050911,121.50919
1502,大安區,國泰綜合醫院　　　　,臺北市大安區仁愛路四段280號,25.036827,121.553682
1503,大安區,聯合醫院仁愛院區　　　　　,臺北市大安區仁愛路四段10號,25.037512,121.545224
1504,大安區,中山醫院　　　　　,臺北市大安區仁愛路四段112巷11號,25.036393,121.549967
1505,大安區,中心診所醫院　　　　　,臺北市大安區忠孝東路四段77號,25.04177,121.547439
1506,中山區,馬偕紀念醫院,臺北市中山區中山北路二段92號,25.058443,121.522429
1507,中正區,臺大醫院　　　,臺北市中正區常德街1號,25.041417,121.517181
1508,中正區,三軍總醫院汀州院區　　,臺北市中正區汀州路三段40號,25.016476,121.529829
1509,萬華區,聯合醫院萬華門診部　　,臺北市萬華區東園街152號,25.02315,121.497547
1510,中正區,聯合醫院和平婦幼院區(和平),臺北市中正區廣州街14號,25.035528,121.506879
1511,北投區,三軍總醫院北投分院　　　　,臺北市北投區新民路60號,25.139818,121.509775
1512,北投區,振興醫院,臺北市北投區振興街45號,25.117544,121.522602
1513,北投區,臺北榮民總醫院　　　　　,臺北市北投區石牌路二段201號,25.119349,121.520082
1514,松山區,臺安醫院,臺北市松山區八德路二段424號,25.048094,121.547413
1515,松山區,三軍總醫院松山分院　　　,臺北市松山區健康路131號,25.054373,121.557672
1516,松山區,博仁綜合醫院　　　　　,臺北市松山區光復北路66號,25.049867,121.557685
1517,松山區,長庚紀念醫院　　　,臺北市松山區敦化北路199號,25.055639,121.549524
1518,信義區,聯合醫院松德院區　　　,臺北市信義區松德路309號,25.029966,121.575005
1519,信義區,臺北醫學大學附設醫院　,臺北市信義區吳興街252號,25.026905,121.563637
1520,南港區,聯合醫院忠孝院區　　　　,臺北市南港區同德路87號,25.046249,121.586098
1521,萬華區,國立臺灣大學醫學院附設醫院北護分院,臺北市萬華區內江街87號,25.041618,121.503322
1522,文山區,臺北市立萬芳醫院　　　　,臺北市文山區興隆路三段111號,24.999963,121.558387
1523,萬華區,聯合醫院中醫院區,臺北市萬華區昆明街100號,25.044359,121.505006
1524,萬華區,聯合醫院昆明院區,臺北市萬華區昆明街100號,25.044359,121.505006
1525,萬華區,仁濟醫院,臺北市萬華區廣州街243號,25.03666,121.497895
1526,萬華區,私立西園醫院,臺北市萬華區西園路二段278號,25.02775,121.494479
1527,萬華區,萬華醫院,臺北市萬華區中華路二段606巷6號,25.023972,121.509791
1528,中山區,聯合醫院林森中醫院區,臺北市中山區林森北路530號,25.063509,121.525434
1529,內湖區,康寧醫院,臺北市內湖區成功路五段420巷26號,25.075891,121.608948
1530,內湖區,中國醫藥大學附設醫院臺北分院,臺北市內湖區內湖路二段360號,25.082157,121.590642
1531,北投區,臺北市立關渡醫院,臺北市北投區知行路225巷12號,25.120304,121.466386
1532,北投區,和信治癌中心醫院,臺北市北投區立德路125號,25.128283,121.472414
1533,士林區,新光醫院,臺北市士林區文昌路95號,25.096428,121.520908
1534,大安區,宏恩醫院,臺北市大安區仁愛路四段71巷1號,25.03975,121.547122
1535,中正區,郵政醫院,臺北市中正區福州街14號,25.028584,121.518814
1536,文山區,景美醫院,臺北市文山區羅斯福路六段280號,24.991198,121.539881
1537,內湖區,三軍總醫院內湖院區,臺北市內湖區成功路二段325號,25.071435,121.592407
1538,北投區,聯合醫院陽明院區北投門診部,臺北市北投區新市街30號5樓,25.132672,121.502399
1539,內湖區,聯合醫院忠孝醫院附設內湖門診部,臺北市內湖區民權東路六段99號1F女廁,25.069374,121.588898
1540,中正區,聯合醫院和平婦幼院區(婦幼),臺北市中正區福州街12號,25.029086,121.519277
1541,士林區,聯合醫院士林門診部,臺北市士林區中正路439號,25.092808,121.51967
1542,大同區,聯合醫院大同門診部,臺北市大同區昌吉街52號,25.065761,121.516493
1543,南港區,聯合醫院南港門診部,臺北市南港區南港路一段360號1樓,25.054509,121.606697
1544,士林區,新光醫院聖賢樓,臺北市士林區士商路51號,25.091196,121.519711
1545,北投區,三軍總醫院中和街門診部,臺北市北投區中和街250號,25.139724,121.501204
1546,大安區,秀傳醫院,臺北市大安區光復南路116巷1、3、5號,25.043095,121.556833
