address,lon,lat
臺北市萬華區西園路二段281巷29號1樓31號1樓33號1樓,121.492732545339,25.023542195733
臺北市信義區忠孝東路四段500之2號,121.561699966696,25.040967084952
臺北市北投區立德路15號1樓,121.471177424058,25.124974290433
臺北市士林區士東路266巷5弄18號20號1樓,121.537533095822,25.112358185049
臺北市信義區松山路136號138號,121.577608735104,25.047276897844
臺北市內湖區洲子街46號,121.573211756336,25.078814898189
臺北市內湖區瑞光路580號,121.566464491918,25.080059443172
臺北市萬華區西藏路125巷17號及129-9號,121.502386744444,25.029623912948
臺北市南港區重陽路164號,121.600830211118,25.057136069544
臺北市中正區和平西路二段152號152之1號154號154之1號,121.505721420775,25.032918248079
臺北市北投區明德路114號,121.520199739151,25.109856564137
臺北市中山區南京東路三段21號1樓,121.537774243177,25.052181191301
臺北市萬華區寶興街184號186號,121.495311138276,25.023704592547
臺北市萬華區環河南路二段207號,121.491564727152,25.032063575942
臺北市士林區基河路368號370號,121.518123862667,25.095328805684
臺北市內湖區行善路468號1樓新湖二路369號1樓,121.58552364328,25.06478844506
臺北市大同區太原路40號42號44號,121.515155792865,25.050370163724
臺北市松山區八德路四段686號,121.576666860644,25.049875874561
臺北市士林區至誠路二段31號,121.529354453799,25.10177003923
臺北市中山區南京東路二段11號1樓,121.528422553804,25.052336382238
臺北市中山區南京東路二段100號1樓,121.531863911791,25.051856769739
臺北市內湖區環山路二段123號125號1樓,121.576403356711,25.084187251987
臺北市北投區石牌路二段348巷1號3號1樓,121.525160065631,25.122681462729
臺北市文山區永安街22巷23號25號1樓,121.56889943479,24.986703272437
臺北市士林區中正路220號222號,121.526088539557,25.095486116025
臺北市萬華區西昌街177號179號179-1號,121.500666912143,25.038703271571
臺北市北投區文林北路98號100號,121.517578103212,25.105565261572
臺北市大安區復興南路二段82-1及82-2號,121.543368653764,25.030891826741
臺北市中山區林森北路411號,121.525685275684,25.05969799825
臺北市信義區信義路六段21號23號1樓,121.575630186859,25.034525298995
臺北市南港區興華路117號119號121號123號125號,121.605663783763,25.056794919077
臺北市內湖區成功路四段346號,121.599664456025,25.08509700889
臺北市中山區林森北路310巷10號中山北路二段59巷55.55-1~4.57.59,121.523554285322,25.055816472717
臺北市中山區長安東路一段53巷1之3號,121.526531269189,25.049075294911
臺北市萬華區西園路一段278號1樓,121.499305917648,25.033880101998
臺北市南港區福德街373巷25號1樓,121.591759650778,25.039351640753
臺北市中正區漢口街一段36號1樓,121.513835862984,25.045097980204
臺北市中山區一江街11號13號,121.531548646166,25.051180186558
臺北市內湖區行忠路30號,121.577616530274,25.065235502583
臺北市內湖區康寧路三段99巷14號康寧路三段99巷12弄2號,121.610773948302,25.072656936771
臺北市士林區臨溪路70號,121.545751551886,25.094446141782
臺北市信義區福德街247號249號,121.585878991329,25.038745671063
臺北市北投區大興街44號46號1樓,121.499399573731,25.130132414549
臺北市內湖區內湖路三段61號63號樓59巷1號1樓,121.591817144603,25.085718757453
臺北市大同區長安西路271號1樓及273巷2號1樓,121.510697662133,25.052096201589
臺北市內湖區大湖山莊街219巷6號8號1樓,121.599741653353,25.089992752806
臺北市北投區尊賢街247號247號之1號1樓,121.507527879519,25.116219980762
臺北市北投區泉源路30號地下一樓,121.506674197273,25.139856149973
臺北市北投區中庸里大業路715-717號,121.500863275258,25.137234584027
臺北市大安區和平東路三段1巷51號1樓,121.546908925076,25.026601927833
臺北市士林區文林路530號,121.524101850355,25.097267113206
臺北市內湖區新湖二路329號1樓,121.583185131467,25.064548689436
臺北市大同區承德路三段55號57號1樓,121.518470441003,25.065194392962
臺北市士林區中山北路六段18號20號1樓,121.526723961125,25.103949962698
臺北市內湖區康樂街213號,121.622087052847,25.075771219598
臺北市中山區敬業三路11號1樓,121.555910250897,25.083571753969
臺北市信義區大道路115號117號1樓,121.583133750401,25.039623926878
臺北市中山區長安東路二段178號178-1號1樓,121.542399364105,25.04838023453
臺北市內湖區星雲街136號,121.595023228598,25.0798353949
112台灣臺北市北投區東華街二段88號,121.513651293476,25.117736642769
111台灣臺北市士林區天母西路40號,121.525978558476,25.118176231681
"112030台灣臺北市北投區中央南路二段15號, 1樓",121.500525736017,25.125832094404
臺北市北投區清江里三合街二段487號1樓,121.501191426768,25.126231743547
111台灣臺北市士林區華岡路55號,121.540405406403,25.137521287025
112台灣臺北市北投區知行路237號,121.467016982598,25.120387713015
臺北市北投區中央北路三段4號1樓,121.486645388178,25.138412115694
臺北市士林區中山北路六段88號,121.524984967674,25.104987977587
臺北市士林區中山北路六段７２６號北側,121.527866825708,25.115083891042
112018台灣臺北市北投區中央北路二段97號1樓,121.49518336239,25.136844154977
臺北市北投區西安街二段283號,121.506390553669,25.120482302793
112台灣臺北市北投區立德路8號二,121.471862131853,25.126308002197
111台灣臺北市士林區中山北路六段238號壹樓,121.525446642901,25.108950941408
臺北市士林區士東路266巷5弄16號,121.53753762205,25.112308857549
臺北市士林區雨聲街36號1樓,121.529191341963,25.102167048073
